timestamp,pump_id,temperature,vibration,pressure,flow_rate,power,label,anomaly_type
2026-01-01 00:00:00,P-101,63.929875297298054,2.3186202348958496,5.0711664555412925,100.99342830602247,11.552850959711327,0,normal
2026-01-01 00:01:00,P-101,64.4063508661395,1.9634092282707587,5.083484711365913,99.76116951730769,11.777738832824355,0,normal
2026-01-01 00:02:00,P-101,64.22144050814882,2.157550675170731,5.053602866596157,101.3707673625314,11.93772163752053,0,normal
2026-01-01 00:03:00,P-101,64.78828167387101,2.223335588302231,4.876191487331316,103.15913026082585,12.566695822159822,0,normal
2026-01-01 00:04:00,P-101,64.88052417834554,2.208389592372267,4.984390467448705,99.68242620509264,12.129611067286218,0,normal
2026-01-01 00:05:00,P-101,65.5328166038914,2.2045461535826556,4.9047443704535425,99.72009764468959,11.657732537065716,0,normal
2026-01-01 00:06:00,P-101,64.83228927054839,2.284404841066258,5.017635598642539,103.38440604759857,12.223041253782368,0,normal
2026-01-01 00:07:00,P-101,63.59835011226598,2.179107442024766,5.096384569370292,101.79842304795805,11.66712669420415,0,normal
2026-01-01 00:08:00,P-101,66.01266901905704,2.1684098488753727,5.018033430596835,99.36213637268374,12.251536854652281,0,normal
2026-01-01 00:09:00,P-101,64.30029969882769,2.147335754355802,5.106084161729719,101.42368924179237,11.9249295142993,0,normal
2026-01-01 00:10:00,P-101,64.93705001122319,2.12462139786876,5.021831956807763,99.44916431506799,11.960065882267248,0,normal
2026-01-01 00:11:00,P-101,65.48359180668575,2.310300524060872,4.890953038475622,99.4819113649134,12.31590650283295,0,normal
2026-01-01 00:12:00,P-101,65.04218719358974,2.1077289398212566,4.807678252579125,100.93460131049433,11.706247147168767,0,normal
2026-01-01 00:13:00,P-101,65.69556803158112,2.2791405822764808,4.978518210997057,96.66135100626906,11.550560983909824,0,normal
2026-01-01 00:14:00,P-101,65.28974538422241,2.1905977485597092,4.953638217810904,97.07523351189975,11.766357173770492,0,normal
2026-01-01 00:15:00,P-101,64.40804104796754,2.149585512142919,4.916220029702202,99.43756888527523,12.242721779313086,0,normal
2026-01-01 00:16:00,P-101,66.57379674405614,2.2530772414971474,4.849684497036634,98.57346770087437,11.577367512157021,0,normal
2026-01-01 00:17:00,P-101,64.88742540279901,2.0792003580492793,4.9538657028717505,101.26451599495671,11.32989658032106,0,normal
2026-01-01 00:18:00,P-101,64.82329310244357,2.269227745354982,4.973008322528875,98.85676413180572,11.852913209351922,0,normal
2026-01-01 00:19:00,P-101,65.80093309349635,2.229251228924502,5.032119121780518,97.8848895884006,12.07448188762975,0,normal
2026-01-01 00:20:00,P-101,65.36371533811,2.1489603599797116,5.051864158518815,103.67736719933767,12.410386453414837,0,normal
2026-01-01 00:21:00,P-101,65.27703808115768,2.258143118690925,5.131955098952784,100.33097191789662,11.894138817015548,0,normal
2026-01-01 00:22:00,P-101,66.96405148476009,2.2618788028175785,4.926690797675647,100.95391221592783,11.925760714698834,0,normal
2026-01-01 00:23:00,P-101,64.87135966780134,2.3503344539978666,5.050540325514424,98.00556141498302,12.228642026013429,0,normal
2026-01-01 00:24:00,P-101,64.5564454263647,2.292269409186444,5.001807492407106,99.80235929568073,11.526635353946567,0,normal
2026-01-01 00:25:00,P-101,65.06819748604221,2.2558197170411836,5.067062491554933,101.14889616254457,11.937336691080585,0,normal
2026-01-01 00:26:00,P-101,65.86018526155226,2.065060649990877,4.951687247684527,98.66084367457702,12.007431282718574,0,normal
2026-01-01 00:27:00,P-101,63.86069290401931,2.5020704546023405,5.1032329766138504,101.7498546702603,12.164800320429068,0,normal
2026-01-01 00:28:00,P-101,63.37456643417594,2.024942448091026,5.0219444945644796,99.83265138968595,11.867527868392859,0,normal
2026-01-01 00:29:00,P-101,64.53958206231312,2.31507086576503,4.950502882572112,100.4858481365532,12.023185697023058,0,normal
2026-01-01 00:30:00,P-101,63.44284042261441,2.2205014067590865,4.9980476820228965,99.90096043359523,11.374946974654609,0,normal
2026-01-01 00:31:00,P-101,64.6524368046131,2.0581406506314686,5.029274467840865,104.84389365558329,11.980754706584037,0,normal
2026-01-01 00:32:00,P-101,65.46111614677132,2.1924734360680644,5.050605533561381,101.14712655103574,12.14779097466969,0,normal
2026-01-01 00:33:00,P-101,64.17829107512348,2.1769109243963034,4.896550834542332,99.09329744922918,11.727225414913207,0,normal
2026-01-01 00:34:00,P-101,63.899095759540124,2.3617395535179124,5.026534029502606,102.88821656718623,12.101392552412987,0,normal
2026-01-01 00:35:00,P-101,65.08618478634959,2.1182420740885384,5.019981085959478,98.83565057475317,12.07678764244327,0,normal
2026-01-01 00:36:00,P-101,65.67652876148591,2.166878345953299,5.019932609475066,101.72907448996231,11.966234934484428,0,normal
2026-01-01 00:37:00,P-101,63.6301773390925,1.9179411586356716,5.082013393556226,97.42580940051054,11.965390224764459,0,normal
2026-01-01 00:38:00,P-101,65.54458107192514,2.3942209293348733,5.04914549676636,98.7223674840676,11.720987883200875,0,normal
2026-01-01 00:39:00,P-101,65.65485384623986,2.0716699212437426,5.017459878943082,101.80583426823424,12.002522208123015,0,normal
2026-01-01 00:40:00,P-101,65.85935602887177,2.2512402971020102,5.046557069622773,102.92219418229597,12.240219867866184,0,normal
2026-01-01 00:41:00,P-101,66.01233249103849,2.1925246003260193,5.041862429988808,101.82091858702482,12.093870797852853,0,normal
2026-01-01 00:42:00,P-101,66.71831288925287,2.1828276026766464,5.045059698734654,101.2795730401308,11.89175437381294,0,normal
2026-01-01 00:43:00,P-101,64.74884133605582,2.301397810053389,4.863358472448491,100.94111121016594,12.084287437377677,0,normal
2026-01-01 00:44:00,P-101,65.14254000203573,2.4074118374831177,4.9620626954299425,98.61847990914903,12.137206844933624,0,normal
2026-01-01 00:45:00,P-101,64.4638686291616,2.2048066623630422,4.882922794226002,100.16779196814757,11.492548439400057,0,normal
2026-01-01 00:46:00,P-101,65.12610374827963,2.2941746461750365,5.109441530779591,100.71790549828323,12.31130568118747,0,normal
2026-01-01 00:47:00,P-101,66.23809166626377,2.2409411071265852,5.03298075141879,103.7848713019024,12.029482454386804,0,normal
2026-01-01 00:48:00,P-101,63.99520592729769,2.3310059601769537,5.008423158290802,102.38904342651719,12.178043786105572,0,normal
2026-01-01 00:49:00,P-101,64.40936460822655,2.1567255777065184,5.053810164558072,98.20663779954134,12.245510864897549,0,normal
2026-01-01 00:50:00,P-101,65.9935156638286,2.3155182308580895,5.057901220752661,102.411523695667,11.729427286562395,0,normal
2026-01-01 00:51:00,P-101,65.757367709939,2.325927296929852,4.919944742733062,101.02355038833991,11.853346261043312,0,normal
2026-01-01 00:52:00,P-101,64.68627917566843,2.3270025026822108,4.999027039922529,100.4699468924719,11.94196123280523,0,normal
2026-01-01 00:53:00,P-101,65.64206942578755,2.1156007340309966,5.003955956311416,103.07693141695275,11.896369562227475,0,normal
2026-01-01 00:54:00,P-101,65.49380720912367,2.207403800782793,4.8998881002001555,103.94507312886401,12.552086337825122,0,normal
2026-01-01 00:55:00,P-101,66.15984046430785,2.223688635792035,4.982526223415808,103.77483220747845,11.899051942767656,0,normal
2026-01-01 00:56:00,P-101,65.00720579117188,2.0289487191343283,4.987944102621314,100.26273283826306,11.868995290276175,0,normal
2026-01-01 00:57:00,P-101,65.85716058444504,2.3959722866386937,5.004317250636217,101.35133251555644,12.091637233367438,0,normal
2026-01-01 00:58:00,P-101,67.0253213253678,2.1874907906014527,4.9080271107569144,102.66056246510988,11.779279492434274,0,normal
2026-01-01 00:59:00,P-101,65.48663631700565,2.235090970633525,5.1319041334298765,103.97708867860779,12.020392482419167,0,normal
2026-01-01 01:00:00,P-101,65.08435137286604,2.136370572261506,5.00278468370964,101.09529284209547,12.112222100575407,0,normal
2026-01-01 01:01:00,P-101,65.56518725130786,2.039178400767342,5.0201006657739535,101.70964196411079,11.968074157827697,0,normal
